country_type,Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Molde,Start,0,1,A,1.39,5.32,8.5,1.45,5.5,9,1.38,4.72,7.47
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Odd,Honefoss,3,2,H,1.92,4.2,3.76,2,4.2,3.8,1.91,3.71,3.65
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Sogndal,Aalesund,1,2,A,2.9,3.39,2.59,2.9,3.5,2.75,2.69,3.31,2.52
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Stromsgodset,Haugesund,4,0,H,1.31,6.61,8.85,1.34,6.61,10,1.3,5.42,8.8
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Valerenga,Sandnes,2,0,H,2.26,3.35,3.51,2.3,3.6,3.51,2.15,3.35,3.28
Extra,Norway,Eliteserien,2013,10/11/2013,17:00,Viking,Sarpsborg 08,2,1,H,2.26,3.85,3.09,2.26,3.95,3.25,2.15,3.53,3.08
Extra,Norway,Eliteserien,2013,13/11/2013,19:15,Sarpsborg 08,Ranheim,1,0,H,1.74,4.08,4.86,1.74,4.2,5.7,1.62,3.78,4.99
Extra,Norway,Eliteserien,2013,16/11/2013,11:00,Ranheim,Sarpsborg 08,0,2,A,2.62,3.72,2.67,2.85,3.72,2.67,2.64,3.38,2.44
Extra,Norway,Eliteserien,2014,28/03/2014,18:00,Molde,Valerenga,2,0,H,1.52,4.69,6.56,1.56,4.69,6.56,1.52,4.16,5.95
Extra,Norway,Eliteserien,2014,29/03/2014,14:30,Haugesund,Lillestrom,1,1,D,1.81,3.79,4.77,1.91,3.79,4.77,1.84,3.56,4.14
Extra,Norway,Eliteserien,2014,29/03/2014,17:00,Rosenborg,Viking,2,2,D,1.66,4.05,5.65,1.68,4.2,5.65,1.63,3.83,5.25
Extra,Norway,Eliteserien,2014,30/03/2014,14:30,Bodo/Glimt,Aalesund,1,1,D,2.11,3.57,3.69,2.17,3.6,3.8,2.06,3.39,3.47
Extra,Norway,Eliteserien,2014,30/03/2014,17:00,Sandnes,Odd,1,1,D,2.77,3.48,2.66,2.77,3.5,2.8,2.6,3.3,2.64
Extra,Norway,Eliteserien,2014,30/03/2014,17:00,Stabaek,Sogndal,3,0,H,2.45,3.28,3.2,2.6,3.4,3.5,2.27,3.27,3.12
Extra,Norway,Eliteserien,2014,30/03/2014,17:00,Stromsgodset,Start,4,2,H,1.55,4.51,6.33,1.57,4.75,7,1.5,4.3,6.02
Extra,Norway,Eliteserien,2014,30/03/2014,18:00,Sarpsborg 08,Brann,3,0,H,2.43,3.59,2.98,2.45,3.65,3.04,2.34,3.39,2.88
Extra,Norway,Eliteserien,2014,04/04/2014,18:00,Viking,Stromsgodset,0,0,D,2.29,3.62,3.21,2.38,3.62,3.25,2.29,3.37,2.99
Extra,Norway,Eliteserien,2014,05/04/2014,14:30,Odd,Molde,2,1,H,2.91,3.51,2.52,2.95,3.55,2.7,2.72,3.32,2.51
Extra,Norway,Eliteserien,2014,05/04/2014,17:00,Aalesund,Rosenborg,1,1,D,2.7,3.5,2.7,3,3.55,2.71,2.74,3.35,2.48
Extra,Norway,Eliteserien,2014,06/04/2014,14:30,Start,Haugesund,3,1,H,1.88,3.81,4.38,2.02,3.81,4.38,1.9,3.54,3.84
Extra,Norway,Eliteserien,2014,06/04/2014,17:00,Lillestrom,Sandnes,4,1,H,1.67,4.16,5.4,1.73,4.18,5.5,1.65,3.83,4.99
Extra,Norway,Eliteserien,2014,06/04/2014,17:00,Sogndal,Sarpsborg 08,1,1,D,2.91,3.49,2.53,2.91,3.6,2.8,2.66,3.3,2.57
Extra,Norway,Eliteserien,2014,06/04/2014,17:00,Valerenga,Bodo/Glimt,3,1,H,2.24,3.5,3.41,2.25,3.65,3.75,2.1,3.4,3.36
Extra,Norway,Eliteserien,2014,06/04/2014,18:00,Brann,Stabaek,1,2,A,1.57,4.67,5.7,1.65,4.75,6.25,1.57,4.1,5.41
Extra,Norway,Eliteserien,2014,11/04/2014,18:00,Sandnes,Brann,1,1,D,2.57,3.69,2.74,2.66,3.69,2.75,2.51,3.42,2.65
Extra,Norway,Eliteserien,2014,12/04/2014,14:30,Lillestrom,Viking,0,1,A,2.54,3.52,2.87,2.58,3.52,2.9,2.44,3.33,2.78
Extra,Norway,Eliteserien,2014,12/04/2014,17:00,Haugesund,Valerenga,1,1,D,2.04,3.59,3.9,2.09,3.7,4.3,1.93,3.52,3.79
Extra,Norway,Eliteserien,2014,13/04/2014,14:30,Stabaek,Molde,0,2,A,5.55,4.35,1.63,5.9,4.35,1.7,5.17,4,1.6
Extra,Norway,Eliteserien,2014,13/04/2014,17:00,Bodo/Glimt,Sogndal,4,2,H,1.57,4.15,6.69,1.67,4.15,6.69,1.58,3.8,5.8
Extra,Norway,Eliteserien,2014,13/04/2014,17:00,Sarpsborg 08,Start,1,1,D,2.11,3.6,3.65,2.25,3.7,3.65,2.12,3.42,3.29
Extra,Norway,Eliteserien,2014,13/04/2014,17:00,Stromsgodset,Aalesund,2,0,H,1.62,4.26,5.78,1.67,4.3,6,1.59,3.92,5.41
Extra,Norway,Eliteserien,2014,13/04/2014,18:00,Rosenborg,Odd,2,0,H,1.85,3.8,4.52,1.86,3.9,5,1.74,3.66,4.58
Extra,Norway,Eliteserien,2014,21/04/2014,14:30,Aalesund,Start,1,2,A,2.05,3.72,3.72,2.1,3.72,3.9,1.98,3.49,3.62
Extra,Norway,Eliteserien,2014,21/04/2014,14:30,Valerenga,Sandnes,3,0,H,1.63,4.25,5.7,1.68,4.25,5.7,1.63,3.84,5.09
Extra,Norway,Eliteserien,2014,21/04/2014,14:30,Viking,Haugesund,2,0,H,1.7,4,5.3,1.7,4,5.75,1.63,3.77,5.28
Extra,Norway,Eliteserien,2014,21/04/2014,17:00,Brann,Lillestrom,2,0,H,2.07,3.72,3.65,2.1,3.72,3.8,2,3.53,3.51
Extra,Norway,Eliteserien,2014,21/04/2014,17:00,Molde,Sarpsborg 08,5,1,H,1.38,5.25,9.05,1.38,5.42,10,1.33,4.98,8.72
Extra,Norway,Eliteserien,2014,21/04/2014,17:00,Odd,Stabaek,2,1,H,1.41,5.08,8.39,1.44,5.1,8.5,1.4,4.56,7.42
Extra,Norway,Eliteserien,2014,21/04/2014,17:00,Sogndal,Stromsgodset,1,3,A,5.88,4.17,1.63,5.88,4.2,1.67,5.21,3.82,1.62
Extra,Norway,Eliteserien,2014,21/04/2014,18:00,Bodo/Glimt,Rosenborg,2,2,D,2.43,3.54,3.03,2.7,3.6,3.03,2.44,3.35,2.78
Extra,Norway,Eliteserien,2014,27/04/2014,14:30,Stromsgodset,Odd,2,1,H,1.76,4.01,4.83,1.81,4.01,5.2,1.7,3.72,4.67
Extra,Norway,Eliteserien,2014,27/04/2014,17:00,Haugesund,Sogndal,0,3,A,1.65,4.1,5.69,1.66,4.2,6,1.59,3.87,5.51
Extra,Norway,Eliteserien,2014,27/04/2014,17:00,Rosenborg,Brann,5,2,H,1.62,4.47,5.45,1.62,4.47,5.8,1.56,4.11,5.48
Extra,Norway,Eliteserien,2014,27/04/2014,17:00,Sandnes,Molde,1,3,A,5.89,4.29,1.61,5.9,4.29,1.65,5.38,3.93,1.59
Extra,Norway,Eliteserien,2014,27/04/2014,17:00,Stabaek,Bodo/Glimt,2,1,H,2.78,3.54,2.61,2.88,3.65,2.7,2.69,3.37,2.51
Extra,Norway,Eliteserien,2014,27/04/2014,18:00,Start,Viking,0,2,A,2.38,3.58,3.07,2.48,3.6,3.07,2.35,3.38,2.88
Extra,Norway,Eliteserien,2014,28/04/2014,18:00,Lillestrom,Aalesund,0,0,D,2.15,3.6,3.54,2.16,3.6,3.7,2.05,3.43,3.46
Extra,Norway,Eliteserien,2014,28/04/2014,18:00,Sarpsborg 08,Valerenga,3,0,H,2.3,3.63,3.17,2.35,3.65,3.19,2.24,3.42,3.05
Extra,Norway,Eliteserien,2014,30/04/2014,18:00,Brann,Haugesund,1,3,A,1.66,4.26,5.31,1.91,4.26,5.31,1.69,3.8,4.75
Extra,Norway,Eliteserien,2014,30/04/2014,18:00,Sandnes,Stabaek,2,1,H,2.23,3.63,3.27,2.26,3.7,3.3,2.17,3.44,3.16
Extra,Norway,Eliteserien,2014,01/05/2014,14:30,Aalesund,Viking,1,2,A,2.7,3.58,2.66,2.75,3.6,2.86,2.53,3.37,2.66
Extra,Norway,Eliteserien,2014,01/05/2014,17:00,Bodo/Glimt,Lillestrom,1,2,A,2.15,3.61,3.56,2.15,3.71,3.75,2.04,3.47,3.47
Extra,Norway,Eliteserien,2014,01/05/2014,17:00,Molde,Start,2,0,H,1.44,5.06,7.38,1.52,5.06,7.5,1.45,4.41,6.62
Extra,Norway,Eliteserien,2014,01/05/2014,17:00,Odd,Sarpsborg 08,2,0,H,1.56,4.53,6.05,1.6,4.55,6.5,1.53,4.1,5.95
Extra,Norway,Eliteserien,2014,01/05/2014,17:00,Valerenga,Stromsgodset,3,0,H,3.37,3.83,2.14,3.6,3.86,2.14,3.37,3.55,2.05
Extra,Norway,Eliteserien,2014,01/05/2014,18:00,Sogndal,Rosenborg,1,2,A,4.62,4.04,1.78,5.2,4.15,1.78,4.67,3.71,1.72
Extra,Norway,Eliteserien,2014,04/05/2014,14:30,Haugesund,Aalesund,1,2,A,1.95,3.85,3.95,2.1,3.85,4.1,1.93,3.53,3.75
Extra,Norway,Eliteserien,2014,04/05/2014,14:30,Sarpsborg 08,Sandnes,2,1,H,1.59,4.45,5.85,1.67,4.45,6,1.58,4,5.45
Extra,Norway,Eliteserien,2014,04/05/2014,17:00,Lillestrom,Sogndal,2,0,H,1.63,4.21,5.72,1.63,4.45,6.7,1.53,3.98,5.93
Extra,Norway,Eliteserien,2014,04/05/2014,17:00,Rosenborg,Molde,0,2,A,2.58,3.5,2.84,2.58,3.5,3.1,2.41,3.34,2.83
Extra,Norway,Eliteserien,2014,04/05/2014,17:00,Stromsgodset,Bodo/Glimt,2,0,H,1.36,5.35,9.5,1.41,5.35,9.5,1.37,4.75,7.73
Extra,Norway,Eliteserien,2014,04/05/2014,18:00,Start,Brann,1,1,D,1.76,4.16,4.65,1.83,4.25,5,1.74,3.76,4.46
Extra,Norway,Eliteserien,2014,05/05/2014,18:00,Stabaek,Valerenga,0,3,A,2.97,3.59,2.44,3.1,3.6,2.5,2.81,3.36,2.42
Extra,Norway,Eliteserien,2014,05/05/2014,18:00,Viking,Odd,1,1,D,1.79,3.77,4.94,1.81,3.9,5.1,1.74,3.62,4.59
Extra,Norway,Eliteserien,2014,10/05/2014,14:30,Bodo/Glimt,Haugesund,2,1,H,1.81,3.98,4.5,1.9,4.1,4.65,1.8,3.66,4.21
Extra,Norway,Eliteserien,2014,10/05/2014,17:00,Aalesund,Brann,0,1,A,1.91,4.09,3.9,2,4.15,4.05,1.89,3.68,3.73
Extra,Norway,Eliteserien,2014,11/05/2014,14:30,Odd,Lillestrom,0,2,A,1.72,4.15,4.92,1.8,4.15,5.25,1.7,3.72,4.79
Extra,Norway,Eliteserien,2014,11/05/2014,17:00,Sogndal,Start,2,1,H,2.71,3.58,2.65,3.1,3.58,2.67,2.73,3.31,2.5
Extra,Norway,Eliteserien,2014,11/05/2014,17:00,Stabaek,Sarpsborg 08,3,2,H,3.19,3.92,2.19,3.2,3.92,2.34,3.06,3.49,2.19
Extra,Norway,Eliteserien,2014,11/05/2014,17:00,Valerenga,Viking,1,1,D,2.58,3.75,2.69,2.75,3.75,2.7,2.62,3.41,2.54
Extra,Norway,Eliteserien,2014,11/05/2014,18:00,Molde,Stromsgodset,2,2,D,1.76,4.26,4.47,1.8,4.26,4.85,1.72,3.74,4.43
Extra,Norway,Eliteserien,2014,12/05/2014,18:00,Sandnes,Rosenborg,0,2,A,3.79,3.79,2.03,4.5,4,2.03,3.75,3.58,1.92
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Aalesund,Sogndal,2,2,D,2,3.59,4.05,2.06,3.89,4.2,1.93,3.52,3.79
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Brann,Bodo/Glimt,1,2,A,1.79,4.34,4.25,1.81,4.34,4.75,1.74,3.83,4.36
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Haugesund,Odd,1,2,A,3.21,3.4,2.37,3.21,3.5,2.42,2.97,3.31,2.33
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Lillestrom,Molde,1,2,A,3.7,3.85,2.02,4.06,3.9,2.02,3.74,3.56,1.93
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Start,Valerenga,2,2,D,2.26,3.77,3.15,2.3,3.77,3.3,2.21,3.48,3.04
Extra,Norway,Eliteserien,2014,16/05/2014,17:00,Viking,Sandnes,2,2,D,1.34,5.69,9.6,1.35,5.85,11,1.31,5.26,9.23
Extra,Norway,Eliteserien,2014,16/05/2014,18:00,Rosenborg,Stabaek,1,3,A,1.33,6.08,9.08,1.36,6.12,9.5,1.32,5.3,8.47
Extra,Norway,Eliteserien,2014,16/05/2014,19:05,Stromsgodset,Sarpsborg 08,4,1,H,1.53,4.86,5.95,1.53,5,7,1.46,4.52,6.26
Extra,Norway,Eliteserien,2014,19/05/2014,17:00,Valerenga,Lillestrom,2,2,D,1.97,3.7,4.04,2,3.75,4.25,1.93,3.52,3.75
Extra,Norway,Eliteserien,2014,19/05/2014,18:00,Sarpsborg 08,Rosenborg,1,1,D,2.86,3.6,2.5,3.13,3.65,2.5,2.85,3.42,2.37
Extra,Norway,Eliteserien,2014,20/05/2014,17:00,Bodo/Glimt,Start,2,1,H,2.28,3.57,3.28,2.36,3.6,3.28,2.25,3.41,3.04
Extra,Norway,Eliteserien,2014,20/05/2014,17:00,Molde,Viking,1,0,H,1.6,4.21,6.25,1.66,4.32,6.25,1.59,3.94,5.42
Extra,Norway,Eliteserien,2014,20/05/2014,17:00,Odd,Aalesund,2,1,H,1.59,4.44,5.87,1.59,4.61,6.93,1.49,4.16,6.36
Extra,Norway,Eliteserien,2014,20/05/2014,17:00,Sandnes,Haugesund,0,0,D,2.67,3.5,2.74,2.7,3.6,2.8,2.5,3.36,2.7
Extra,Norway,Eliteserien,2014,20/05/2014,18:00,Sogndal,Brann,2,1,H,2.4,3.59,3.03,2.4,3.7,3.35,2.26,3.41,3
Extra,Norway,Eliteserien,2014,20/05/2014,19:05,Stabaek,Stromsgodset,2,1,H,3.94,3.99,1.92,4.5,4,1.95,3.95,3.71,1.85
Extra,Norway,Eliteserien,2014,23/05/2014,18:00,Haugesund,Molde,1,1,D,4.52,3.93,1.82,4.8,4.1,1.82,4.44,3.7,1.75
Extra,Norway,Eliteserien,2014,24/05/2014,14:30,Lillestrom,Stabaek,5,1,H,1.63,4.57,5.22,1.67,4.58,5.5,1.62,4.01,5.07
Extra,Norway,Eliteserien,2014,24/05/2014,17:00,Stromsgodset,Rosenborg,1,1,D,1.92,4.01,3.94,1.93,4.01,4.2,1.84,3.72,3.93
Extra,Norway,Eliteserien,2014,25/05/2014,14:30,Aalesund,Sarpsborg 08,0,0,D,2.57,3.57,2.82,2.61,3.6,2.9,2.44,3.37,2.77
Extra,Norway,Eliteserien,2014,25/05/2014,17:00,Sogndal,Sandnes,1,0,H,1.93,3.8,4.13,1.93,3.85,4.5,1.85,3.59,4.07
Extra,Norway,Eliteserien,2014,25/05/2014,17:00,Start,Odd,0,1,A,2.71,3.56,2.66,2.75,3.56,2.7,2.62,3.31,2.6
Extra,Norway,Eliteserien,2014,25/05/2014,17:00,Viking,Bodo/Glimt,2,3,A,1.65,4.17,5.63,1.66,4.3,6.5,1.57,4.01,5.67
Extra,Norway,Eliteserien,2014,25/05/2014,18:00,Brann,Valerenga,2,3,A,2.11,3.81,3.46,2.35,3.81,3.6,2.13,3.54,3.19
Extra,Norway,Eliteserien,2014,09/06/2014,14:30,Sarpsborg 08,Viking,1,1,D,2.58,3.58,2.8,2.6,3.58,2.82,2.52,3.34,2.69
Extra,Norway,Eliteserien,2014,09/06/2014,14:30,Stromsgodset,Haugesund,2,1,H,1.5,4.86,6.55,1.55,4.95,7.5,1.47,4.35,6.37
Extra,Norway,Eliteserien,2014,09/06/2014,14:30,Valerenga,Aalesund,3,0,H,1.6,4.55,5.6,1.65,4.6,5.65,1.59,4.05,5.32
Extra,Norway,Eliteserien,2014,09/06/2014,17:00,Molde,Brann,4,2,H,1.28,6.5,10.9,1.35,6.55,11.17,1.26,5.78,9.89
Extra,Norway,Eliteserien,2014,09/06/2014,17:00,Odd,Sogndal,0,0,D,1.56,4.35,6.5,1.63,4.35,6.5,1.56,3.98,5.81
Extra,Norway,Eliteserien,2014,09/06/2014,17:00,Sandnes,Bodo/Glimt,1,0,H,2.78,3.5,2.64,2.96,3.6,2.64,2.75,3.36,2.46
Extra,Norway,Eliteserien,2014,09/06/2014,17:00,Stabaek,Start,1,2,A,2.8,3.68,2.53,2.82,3.68,2.68,2.65,3.44,2.5
Extra,Norway,Eliteserien,2014,09/06/2014,18:00,Rosenborg,Lillestrom,3,1,H,1.93,3.85,4.07,1.95,3.86,4.07,1.89,3.61,3.85
Extra,Norway,Eliteserien,2014,12/06/2014,17:00,Bodo/Glimt,Molde,1,1,D,4.13,3.89,1.9,4.3,3.95,1.93,3.99,3.62,1.85
Extra,Norway,Eliteserien,2014,12/06/2014,17:00,Brann,Odd,0,1,A,2.76,3.74,2.52,2.85,3.9,2.6,2.72,3.42,2.46
Extra,Norway,Eliteserien,2014,12/06/2014,17:00,Sogndal,Valerenga,2,0,H,2.65,3.53,2.74,2.79,3.6,2.74,2.61,3.36,2.58
Extra,Norway,Eliteserien,2014,12/06/2014,17:00,Start,Rosenborg,2,4,A,2.51,3.54,2.91,2.71,3.6,2.91,2.54,3.35,2.67
Extra,Norway,Eliteserien,2014,12/06/2014,18:00,Aalesund,Sandnes,3,0,H,1.81,3.89,4.62,1.9,3.89,4.62,1.79,3.6,4.33
Extra,Norway,Eliteserien,2014,12/06/2014,18:00,Lillestrom,Stromsgodset,3,0,H,2.33,3.59,3.16,2.4,3.63,3.16,2.32,3.4,2.92
Extra,Norway,Eliteserien,2014,12/06/2014,19:05,Haugesund,Sarpsborg 08,4,0,H,2.07,3.76,3.63,2.1,3.76,3.75,2.02,3.49,3.48
Extra,Norway,Eliteserien,2014,12/06/2014,19:05,Viking,Stabaek,4,1,H,1.35,5.8,8.95,1.42,5.8,9,1.36,4.96,7.71
Extra,Norway,Eliteserien,2014,05/07/2014,14:30,Molde,Sogndal,3,0,H,1.26,6.47,12.24,1.27,6.5,13,1.25,5.93,10.65
Extra,Norway,Eliteserien,2014,06/07/2014,14:30,Stromsgodset,Sandnes,1,0,H,1.32,6,10,1.36,6,10,1.31,5.31,8.84
Extra,Norway,Eliteserien,2014,06/07/2014,17:00,Sarpsborg 08,Bodo/Glimt,2,1,H,2.12,3.69,3.54,2.13,3.75,3.75,2.02,3.46,3.52
Extra,Norway,Eliteserien,2014,06/07/2014,17:00,Stabaek,Aalesund,0,2,A,2.46,3.53,2.98,2.5,3.7,3.1,2.32,3.39,2.94
Extra,Norway,Eliteserien,2014,06/07/2014,17:00,Start,Lillestrom,3,1,H,2.21,3.62,3.39,2.3,3.65,3.39,2.19,3.44,3.11
Extra,Norway,Eliteserien,2014,06/07/2014,17:00,Viking,Brann,0,2,A,1.44,5.12,7.44,1.45,5.12,7.5,1.42,4.61,6.77
Extra,Norway,Eliteserien,2014,06/07/2014,18:00,Rosenborg,Haugesund,5,3,H,1.51,4.95,6.15,1.55,4.95,7,1.5,4.32,6
Extra,Norway,Eliteserien,2014,07/07/2014,18:00,Odd,Valerenga,2,2,D,1.63,4.33,5.61,1.8,4.33,5.61,1.62,3.96,5.12
Extra,Norway,Eliteserien,2014,11/07/2014,18:00,Aalesund,Molde,0,1,A,4.89,4.12,1.73,5.5,4.2,1.75,4.74,3.8,1.69
Extra,Norway,Eliteserien,2014,12/07/2014,14:30,Sogndal,Viking,0,0,D,3.31,3.64,2.22,3.55,3.64,2.3,3.13,3.37,2.22
Extra,Norway,Eliteserien,2014,12/07/2014,17:00,Bodo/Glimt,Odd,0,3,A,2.93,3.72,2.41,3,3.72,2.5,2.84,3.41,2.38
Extra,Norway,Eliteserien,2014,12/07/2014,17:00,Lillestrom,Sarpsborg 08,0,0,D,1.71,4.01,5.2,2.3,4.2,6,1.69,3.8,4.86
Extra,Norway,Eliteserien,2014,12/07/2014,17:00,Sandnes,Start,1,2,A,2.93,3.53,2.5,2.93,3.65,2.57,2.8,3.33,2.44
Extra,Norway,Eliteserien,2014,12/07/2014,18:00,Brann,Stromsgodset,0,1,A,2.63,3.8,2.62,2.8,3.9,2.75,2.58,3.47,2.56
Extra,Norway,Eliteserien,2014,13/07/2014,14:30,Haugesund,Stabaek,2,0,H,1.65,4.26,5.45,1.83,4.26,5.5,1.67,3.87,4.82
Extra,Norway,Eliteserien,2014,13/07/2014,16:00,Valerenga,Rosenborg,2,2,D,2.73,3.87,2.5,2.82,3.87,2.7,2.63,3.5,2.5
Extra,Norway,Eliteserien,2014,18/07/2014,18:00,Stabaek,Brann,1,1,D,2.78,3.64,2.57,2.9,3.75,2.57,2.75,3.45,2.42
Extra,Norway,Eliteserien,2014,19/07/2014,14:30,Start,Bodo/Glimt,2,1,H,1.78,4.01,4.67,1.8,4.01,4.75,1.74,3.72,4.45
Extra,Norway,Eliteserien,2014,19/07/2014,17:00,Stromsgodset,Valerenga,0,2,A,1.67,4.32,5.11,1.85,4.33,5.11,1.7,3.9,4.56
Extra,Norway,Eliteserien,2014,20/07/2014,14:30,Molde,Sandnes,3,1,H,1.2,7.52,16.93,1.2,8.5,18.11,1.17,7.24,13.55
Extra,Norway,Eliteserien,2014,20/07/2014,17:00,Odd,Haugesund,0,0,D,1.5,4.6,7.12,1.53,4.6,7.12,1.49,4.16,6.43
Extra,Norway,Eliteserien,2014,20/07/2014,17:00,Rosenborg,Sogndal,1,0,H,1.43,5.05,7.92,1.46,5.05,7.92,1.41,4.56,7.09
Extra,Norway,Eliteserien,2014,20/07/2014,18:00,Viking,Lillestrom,0,0,D,1.79,3.95,4.69,1.83,3.95,4.75,1.77,3.67,4.37
Extra,Norway,Eliteserien,2014,22/07/2014,18:00,Sarpsborg 08,Aalesund,3,2,H,2.36,3.51,3.16,2.46,3.51,3.3,2.24,3.35,3.12
Extra,Norway,Eliteserien,2014,26/07/2014,14:30,Aalesund,Lillestrom,1,1,D,2.16,3.55,3.58,2.25,3.65,3.58,2.13,3.42,3.26
Extra,Norway,Eliteserien,2014,26/07/2014,17:00,Sandnes,Stromsgodset,1,3,A,3.54,3.7,2.12,3.54,3.7,2.21,3.33,3.5,2.08
Extra,Norway,Eliteserien,2014,27/07/2014,14:30,Haugesund,Start,5,1,H,2.42,3.57,3.01,2.42,3.58,3.1,2.32,3.42,2.92
Extra,Norway,Eliteserien,2014,27/07/2014,17:00,Bodo/Glimt,Sarpsborg 08,3,4,A,2.02,3.77,3.77,2.07,3.9,4.1,1.96,3.54,3.64
Extra,Norway,Eliteserien,2014,27/07/2014,17:00,Molde,Rosenborg,3,1,H,1.61,4.28,5.87,1.65,4.33,5.87,1.6,3.9,5.35
Extra,Norway,Eliteserien,2014,27/07/2014,17:00,Sogndal,Odd,1,3,A,3.3,3.39,2.34,3.5,3.55,2.38,3.28,3.3,2.18
Extra,Norway,Eliteserien,2014,27/07/2014,19:00,Brann,Viking,0,1,A,2.85,3.6,2.52,3.05,3.6,2.6,2.8,3.37,2.42
Extra,Norway,Eliteserien,2014,29/07/2014,18:00,Valerenga,Stabaek,3,2,H,1.44,5.1,7.3,1.45,5.3,7.5,1.42,4.76,6.57
Extra,Norway,Eliteserien,2014,01/08/2014,18:00,Lillestrom,Brann,4,3,H,1.83,4.09,4.25,1.9,4.09,4.6,1.81,3.71,4.1
Extra,Norway,Eliteserien,2014,02/08/2014,14:30,Stromsgodset,Sogndal,1,1,D,1.45,5.05,7.37,1.45,5.05,8.03,1.41,4.65,7
Extra,Norway,Eliteserien,2014,02/08/2014,17:00,Viking,Valerenga,5,5,D,1.85,4.16,4.11,1.85,4.17,4.5,1.79,3.74,4.16
Extra,Norway,Eliteserien,2014,03/08/2014,14:30,Odd,Sandnes,3,1,H,1.39,5.2,8.85,1.42,5.2,9.75,1.37,4.94,7.73
Extra,Norway,Eliteserien,2014,03/08/2014,17:00,Aalesund,Bodo/Glimt,2,1,H,1.83,4.03,4.35,1.85,4.05,4.5,1.79,3.68,4.21
Extra,Norway,Eliteserien,2014,03/08/2014,17:00,Sarpsborg 08,Haugesund,0,2,A,2.15,3.78,3.39,2.25,3.78,3.5,2.14,3.43,3.24
Extra,Norway,Eliteserien,2014,03/08/2014,17:00,Start,Molde,1,1,D,3.35,3.67,2.2,3.4,3.67,2.21,3.28,3.41,2.13
Extra,Norway,Eliteserien,2014,03/08/2014,18:00,Stabaek,Rosenborg,4,1,H,3.17,3.71,2.28,3.45,3.75,2.28,3.18,3.51,2.14
Extra,Norway,Eliteserien,2014,08/08/2014,18:00,Brann,Aalesund,1,0,H,2.04,3.82,3.62,2.15,3.82,3.65,2.02,3.55,3.44
Extra,Norway,Eliteserien,2014,09/08/2014,14:30,Valerenga,Sarpsborg 08,2,2,D,1.62,4.54,5.31,1.69,4.55,6.03,1.58,4.12,5.24
Extra,Norway,Eliteserien,2014,09/08/2014,17:00,Odd,Stromsgodset,1,0,H,2,3.74,3.87,2.1,3.75,4,1.96,3.51,3.67
Extra,Norway,Eliteserien,2014,10/08/2014,14:30,Molde,Stabaek,2,2,D,1.25,7.2,11.5,1.26,7.3,13.02,1.22,6.54,10.83
Extra,Norway,Eliteserien,2014,10/08/2014,17:00,Rosenborg,Start,3,2,H,1.63,4.55,5.25,1.8,4.8,5.75,1.63,3.97,4.97
Extra,Norway,Eliteserien,2014,10/08/2014,17:00,Sandnes,Lillestrom,0,0,D,3.46,3.75,2.13,3.46,3.75,2.4,3.22,3.42,2.14
Extra,Norway,Eliteserien,2014,10/08/2014,17:00,Sogndal,Bodo/Glimt,0,1,A,2.39,3.47,3.13,2.41,3.55,3.43,2.27,3.32,3.09
Extra,Norway,Eliteserien,2014,10/08/2014,18:00,Haugesund,Viking,1,1,D,2.71,3.51,2.69,2.8,3.56,2.7,2.62,3.35,2.58
Extra,Norway,Eliteserien,2014,15/08/2014,18:00,Start,Stromsgodset,2,3,A,2.81,3.58,2.57,2.82,3.6,2.75,2.66,3.39,2.54
Extra,Norway,Eliteserien,2014,16/08/2014,14:30,Viking,Sogndal,4,2,H,1.66,4.13,5.5,1.69,4.35,6.8,1.57,3.94,5.72
Extra,Norway,Eliteserien,2014,16/08/2014,17:00,Aalesund,Haugesund,3,0,H,2.11,3.59,3.67,2.17,3.6,3.67,2.08,3.43,3.42
Extra,Norway,Eliteserien,2014,17/08/2014,14:30,Stabaek,Odd,1,3,A,3.69,3.73,2.06,3.8,3.73,2.07,3.59,3.48,2
Extra,Norway,Eliteserien,2014,17/08/2014,17:00,Bodo/Glimt,Sandnes,1,1,D,1.61,4.37,5.75,1.67,4.37,5.8,1.62,3.93,5.19
Extra,Norway,Eliteserien,2014,17/08/2014,17:00,Brann,Rosenborg,3,1,H,2.78,3.81,2.48,3.05,3.81,2.48,2.84,3.52,2.33
Extra,Norway,Eliteserien,2014,17/08/2014,17:00,Sarpsborg 08,Molde,0,2,A,5.25,4.41,1.65,5.75,4.5,1.75,5.39,4,1.59
Extra,Norway,Eliteserien,2014,17/08/2014,18:00,Lillestrom,Valerenga,2,1,H,2.35,3.62,3.07,2.38,3.7,3.3,2.23,3.45,3.05
