country_type,Country,League,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
Main,Scotland,Division 3,1997/1998,999,999,999,999,999,999
